site_id,well_id,cell_type,dataset,experiment,plate,well,site,well_type,sirna,sirna_id,split1
U2OS-05_4_M07_1,U2OS-05_4_M07,U2OS,test,U2OS-05,4,M07,1,positive_control,s18582,1116,test
U2OS-05_4_M07_2,U2OS-05_4_M07,U2OS,test,U2OS-05,4,M07,2,positive_control,s18582,1116,test
U2OS-05_4_M08_1,U2OS-05_4_M08,U2OS,test,U2OS-05,4,M08,1,treatment,s18766,937,test
U2OS-05_4_M08_2,U2OS-05_4_M08,U2OS,test,U2OS-05,4,M08,2,treatment,s18766,937,train
U2OS-05_4_M09_1,U2OS-05_4_M09,U2OS,test,U2OS-05,4,M09,1,treatment,s20214,443,test
U2OS-05_4_M09_2,U2OS-05_4_M09,U2OS,test,U2OS-05,4,M09,2,treatment,s20214,443,train
U2OS-05_4_M10_1,U2OS-05_4_M10,U2OS,test,U2OS-05,4,M10,1,treatment,s19585,782,train
U2OS-05_4_M10_2,U2OS-05_4_M10,U2OS,test,U2OS-05,4,M10,2,treatment,s19585,782,test
U2OS-05_4_M11_1,U2OS-05_4_M11,U2OS,test,U2OS-05,4,M11,1,positive_control,s14729,1113,test
U2OS-05_4_M11_2,U2OS-05_4_M11,U2OS,test,U2OS-05,4,M11,2,positive_control,s14729,1113,test
U2OS-05_4_M12_1,U2OS-05_4_M12,U2OS,test,U2OS-05,4,M12,1,treatment,s19148,465,test
U2OS-05_4_M12_2,U2OS-05_4_M12,U2OS,test,U2OS-05,4,M12,2,treatment,s19148,465,test
U2OS-05_4_M13_1,U2OS-05_4_M13,U2OS,test,U2OS-05,4,M13,1,treatment,s18268,664,test
U2OS-05_4_M13_2,U2OS-05_4_M13,U2OS,test,U2OS-05,4,M13,2,treatment,s18268,664,test
U2OS-05_4_M14_1,U2OS-05_4_M14,U2OS,test,U2OS-05,4,M14,1,treatment,s200474,1079,test
U2OS-05_4_M14_2,U2OS-05_4_M14,U2OS,test,U2OS-05,4,M14,2,treatment,s200474,1079,test
U2OS-05_4_M15_1,U2OS-05_4_M15,U2OS,test,U2OS-05,4,M15,1,positive_control,s501339,1128,train
U2OS-05_4_M15_2,U2OS-05_4_M15,U2OS,test,U2OS-05,4,M15,2,positive_control,s501339,1128,test
U2OS-05_4_M16_1,U2OS-05_4_M16,U2OS,test,U2OS-05,4,M16,1,treatment,s18872,1091,test
U2OS-05_4_M16_2,U2OS-05_4_M16,U2OS,test,U2OS-05,4,M16,2,treatment,s18872,1091,test
U2OS-05_4_M17_1,U2OS-05_4_M17,U2OS,test,U2OS-05,4,M17,1,treatment,s19268,515,train
U2OS-05_4_M17_2,U2OS-05_4_M17,U2OS,test,U2OS-05,4,M17,2,treatment,s19268,515,test
U2OS-05_4_M18_1,U2OS-05_4_M18,U2OS,test,U2OS-05,4,M18,1,treatment,s200483,969,valid
U2OS-05_4_M18_2,U2OS-05_4_M18,U2OS,test,U2OS-05,4,M18,2,treatment,s200483,969,test
U2OS-05_4_M19_1,U2OS-05_4_M19,U2OS,test,U2OS-05,4,M19,1,positive_control,s35651,1121,test
U2OS-05_4_M19_2,U2OS-05_4_M19,U2OS,test,U2OS-05,4,M19,2,positive_control,s35651,1121,test
U2OS-05_4_M20_1,U2OS-05_4_M20,U2OS,test,U2OS-05,4,M20,1,treatment,s19582,807,test
U2OS-05_4_M20_2,U2OS-05_4_M20,U2OS,test,U2OS-05,4,M20,2,treatment,s19582,807,train
U2OS-05_4_M21_1,U2OS-05_4_M21,U2OS,test,U2OS-05,4,M21,1,treatment,s19067,961,test
U2OS-05_4_M21_2,U2OS-05_4_M21,U2OS,test,U2OS-05,4,M21,2,treatment,s19067,961,valid
U2OS-05_4_M22_1,U2OS-05_4_M22,U2OS,test,U2OS-05,4,M22,1,positive_control,s502431,1133,test
U2OS-05_4_M22_2,U2OS-05_4_M22,U2OS,test,U2OS-05,4,M22,2,positive_control,s502431,1133,test
U2OS-05_4_M23_1,U2OS-05_4_M23,U2OS,test,U2OS-05,4,M23,1,treatment,s19741,629,test
U2OS-05_4_M23_2,U2OS-05_4_M23,U2OS,test,U2OS-05,4,M23,2,treatment,s19741,629,train
U2OS-05_4_N02_1,U2OS-05_4_N02,U2OS,test,U2OS-05,4,N02,1,treatment,s20044,829,valid
U2OS-05_4_N02_2,U2OS-05_4_N02,U2OS,test,U2OS-05,4,N02,2,treatment,s20044,829,test
U2OS-05_4_N03_1,U2OS-05_4_N03,U2OS,test,U2OS-05,4,N03,1,treatment,s228540,1059,test
U2OS-05_4_N03_2,U2OS-05_4_N03,U2OS,test,U2OS-05,4,N03,2,treatment,s228540,1059,test
U2OS-05_4_N04_1,U2OS-05_4_N04,U2OS,test,U2OS-05,4,N04,1,treatment,s18502,463,test
U2OS-05_4_N04_2,U2OS-05_4_N04,U2OS,test,U2OS-05,4,N04,2,treatment,s18502,463,test
U2OS-05_4_N05_1,U2OS-05_4_N05,U2OS,test,U2OS-05,4,N05,1,treatment,s20549,644,test
U2OS-05_4_N05_2,U2OS-05_4_N05,U2OS,test,U2OS-05,4,N05,2,treatment,s20549,644,test
U2OS-05_4_N06_1,U2OS-05_4_N06,U2OS,test,U2OS-05,4,N06,1,treatment,s19492,769,test
U2OS-05_4_N06_2,U2OS-05_4_N06,U2OS,test,U2OS-05,4,N06,2,treatment,s19492,769,test
U2OS-05_4_N07_1,U2OS-05_4_N07,U2OS,test,U2OS-05,4,N07,1,treatment,s18325,740,valid
U2OS-05_4_N07_2,U2OS-05_4_N07,U2OS,test,U2OS-05,4,N07,2,treatment,s18325,740,test
U2OS-05_4_N08_1,U2OS-05_4_N08,U2OS,test,U2OS-05,4,N08,1,treatment,s19651,267,test
U2OS-05_4_N08_2,U2OS-05_4_N08,U2OS,test,U2OS-05,4,N08,2,treatment,s19651,267,test
U2OS-05_4_N09_1,U2OS-05_4_N09,U2OS,test,U2OS-05,4,N09,1,treatment,s19603,490,valid
U2OS-05_4_N09_2,U2OS-05_4_N09,U2OS,test,U2OS-05,4,N09,2,treatment,s19603,490,train
U2OS-05_4_N10_1,U2OS-05_4_N10,U2OS,test,U2OS-05,4,N10,1,treatment,s18442,402,test
U2OS-05_4_N10_2,U2OS-05_4_N10,U2OS,test,U2OS-05,4,N10,2,treatment,s18442,402,valid
U2OS-05_4_N11_1,U2OS-05_4_N11,U2OS,test,U2OS-05,4,N11,1,treatment,s20435,122,test
U2OS-05_4_N11_2,U2OS-05_4_N11,U2OS,test,U2OS-05,4,N11,2,treatment,s20435,122,train
U2OS-05_4_N12_1,U2OS-05_4_N12,U2OS,test,U2OS-05,4,N12,1,treatment,s228533,649,test
U2OS-05_4_N12_2,U2OS-05_4_N12,U2OS,test,U2OS-05,4,N12,2,treatment,s228533,649,test
U2OS-05_4_N13_1,U2OS-05_4_N13,U2OS,test,U2OS-05,4,N13,1,treatment,s18757,183,test
U2OS-05_4_N13_2,U2OS-05_4_N13,U2OS,test,U2OS-05,4,N13,2,treatment,s18757,183,test
U2OS-05_4_N14_1,U2OS-05_4_N14,U2OS,test,U2OS-05,4,N14,1,treatment,s18938,159,valid
U2OS-05_4_N14_2,U2OS-05_4_N14,U2OS,test,U2OS-05,4,N14,2,treatment,s18938,159,test
U2OS-05_4_N15_1,U2OS-05_4_N15,U2OS,test,U2OS-05,4,N15,1,treatment,s18763,749,test
U2OS-05_4_N15_2,U2OS-05_4_N15,U2OS,test,U2OS-05,4,N15,2,treatment,s18763,749,test
U2OS-05_4_N16_1,U2OS-05_4_N16,U2OS,test,U2OS-05,4,N16,1,treatment,s18088,578,test
U2OS-05_4_N16_2,U2OS-05_4_N16,U2OS,test,U2OS-05,4,N16,2,treatment,s18088,578,test
U2OS-05_4_N17_1,U2OS-05_4_N17,U2OS,test,U2OS-05,4,N17,1,treatment,s18391,86,test
U2OS-05_4_N17_2,U2OS-05_4_N17,U2OS,test,U2OS-05,4,N17,2,treatment,s18391,86,train
U2OS-05_4_N18_1,U2OS-05_4_N18,U2OS,test,U2OS-05,4,N18,1,treatment,s19319,38,test
U2OS-05_4_N18_2,U2OS-05_4_N18,U2OS,test,U2OS-05,4,N18,2,treatment,s19319,38,test
U2OS-05_4_N19_1,U2OS-05_4_N19,U2OS,test,U2OS-05,4,N19,1,treatment,s20429,422,test
U2OS-05_4_N19_2,U2OS-05_4_N19,U2OS,test,U2OS-05,4,N19,2,treatment,s20429,422,test
U2OS-05_4_N20_1,U2OS-05_4_N20,U2OS,test,U2OS-05,4,N20,1,treatment,s18893,338,train
U2OS-05_4_N20_2,U2OS-05_4_N20,U2OS,test,U2OS-05,4,N20,2,treatment,s18893,338,valid
U2OS-05_4_N21_1,U2OS-05_4_N21,U2OS,test,U2OS-05,4,N21,1,treatment,s19834,1105,test
U2OS-05_4_N21_2,U2OS-05_4_N21,U2OS,test,U2OS-05,4,N21,2,treatment,s19834,1105,test
U2OS-05_4_N22_1,U2OS-05_4_N22,U2OS,test,U2OS-05,4,N22,1,treatment,s19205,491,test
U2OS-05_4_N22_2,U2OS-05_4_N22,U2OS,test,U2OS-05,4,N22,2,treatment,s19205,491,test
U2OS-05_4_N23_1,U2OS-05_4_N23,U2OS,test,U2OS-05,4,N23,1,treatment,s18914,942,train
U2OS-05_4_N23_2,U2OS-05_4_N23,U2OS,test,U2OS-05,4,N23,2,treatment,s18914,942,valid
U2OS-05_4_O02_1,U2OS-05_4_O02,U2OS,test,U2OS-05,4,O02,1,treatment,s225438,926,valid
U2OS-05_4_O02_2,U2OS-05_4_O02,U2OS,test,U2OS-05,4,O02,2,treatment,s225438,926,test
U2OS-05_4_O03_1,U2OS-05_4_O03,U2OS,test,U2OS-05,4,O03,1,treatment,s18721,1086,test
U2OS-05_4_O03_2,U2OS-05_4_O03,U2OS,test,U2OS-05,4,O03,2,treatment,s18721,1086,test
U2OS-05_4_O04_1,U2OS-05_4_O04,U2OS,test,U2OS-05,4,O04,1,treatment,s19720,437,valid
U2OS-05_4_O04_2,U2OS-05_4_O04,U2OS,test,U2OS-05,4,O04,2,treatment,s19720,437,test
U2OS-05_4_O05_1,U2OS-05_4_O05,U2OS,test,U2OS-05,4,O05,1,treatment,s17634,1085,valid
U2OS-05_4_O05_2,U2OS-05_4_O05,U2OS,test,U2OS-05,4,O05,2,treatment,s17634,1085,test
U2OS-05_4_O06_1,U2OS-05_4_O06,U2OS,test,U2OS-05,4,O06,1,treatment,s20256,633,test
U2OS-05_4_O06_2,U2OS-05_4_O06,U2OS,test,U2OS-05,4,O06,2,treatment,s20256,633,test
U2OS-05_4_O07_1,U2OS-05_4_O07,U2OS,test,U2OS-05,4,O07,1,treatment,s20175,35,test
U2OS-05_4_O07_2,U2OS-05_4_O07,U2OS,test,U2OS-05,4,O07,2,treatment,s20175,35,test
U2OS-05_4_O08_1,U2OS-05_4_O08,U2OS,test,U2OS-05,4,O08,1,treatment,s18905,121,test
U2OS-05_4_O08_2,U2OS-05_4_O08,U2OS,test,U2OS-05,4,O08,2,treatment,s18905,121,valid
U2OS-05_4_O09_1,U2OS-05_4_O09,U2OS,test,U2OS-05,4,O09,1,treatment,s19588,49,test
U2OS-05_4_O09_2,U2OS-05_4_O09,U2OS,test,U2OS-05,4,O09,2,treatment,s19588,49,test
U2OS-05_4_O10_1,U2OS-05_4_O10,U2OS,test,U2OS-05,4,O10,1,treatment,s19004,484,test
U2OS-05_4_O10_2,U2OS-05_4_O10,U2OS,test,U2OS-05,4,O10,2,treatment,s19004,484,test
U2OS-05_4_O11_1,U2OS-05_4_O11,U2OS,test,U2OS-05,4,O11,1,treatment,s20426,252,test
U2OS-05_4_O11_2,U2OS-05_4_O11,U2OS,test,U2OS-05,4,O11,2,treatment,s20426,252,test
U2OS-05_4_O12_1,U2OS-05_4_O12,U2OS,test,U2OS-05,4,O12,1,treatment,s18637,347,test
U2OS-05_4_O12_2,U2OS-05_4_O12,U2OS,test,U2OS-05,4,O12,2,treatment,s18637,347,valid
U2OS-05_4_O13_1,U2OS-05_4_O13,U2OS,test,U2OS-05,4,O13,1,treatment,s18823,1057,test
U2OS-05_4_O13_2,U2OS-05_4_O13,U2OS,test,U2OS-05,4,O13,2,treatment,s18823,1057,test
U2OS-05_4_O14_1,U2OS-05_4_O14,U2OS,test,U2OS-05,4,O14,1,treatment,s19446,1029,valid
U2OS-05_4_O14_2,U2OS-05_4_O14,U2OS,test,U2OS-05,4,O14,2,treatment,s19446,1029,test
U2OS-05_4_O15_1,U2OS-05_4_O15,U2OS,test,U2OS-05,4,O15,1,treatment,s17753,300,valid
U2OS-05_4_O15_2,U2OS-05_4_O15,U2OS,test,U2OS-05,4,O15,2,treatment,s17753,300,test
U2OS-05_4_O16_1,U2OS-05_4_O16,U2OS,test,U2OS-05,4,O16,1,treatment,s18971,816,valid
U2OS-05_4_O16_2,U2OS-05_4_O16,U2OS,test,U2OS-05,4,O16,2,treatment,s18971,816,test
U2OS-05_4_O17_1,U2OS-05_4_O17,U2OS,test,U2OS-05,4,O17,1,treatment,s228494,259,train
U2OS-05_4_O17_2,U2OS-05_4_O17,U2OS,test,U2OS-05,4,O17,2,treatment,s228494,259,test
U2OS-05_4_O18_1,U2OS-05_4_O18,U2OS,test,U2OS-05,4,O18,1,treatment,s19846,127,test
U2OS-05_4_O18_2,U2OS-05_4_O18,U2OS,test,U2OS-05,4,O18,2,treatment,s19846,127,test
U2OS-05_4_O19_1,U2OS-05_4_O19,U2OS,test,U2OS-05,4,O19,1,treatment,s19163,643,test
U2OS-05_4_O19_2,U2OS-05_4_O19,U2OS,test,U2OS-05,4,O19,2,treatment,s19163,643,valid
U2OS-05_4_O20_1,U2OS-05_4_O20,U2OS,test,U2OS-05,4,O20,1,treatment,s19139,777,test
U2OS-05_4_O20_2,U2OS-05_4_O20,U2OS,test,U2OS-05,4,O20,2,treatment,s19139,777,test
U2OS-05_4_O21_1,U2OS-05_4_O21,U2OS,test,U2OS-05,4,O21,1,treatment,s18196,375,test
U2OS-05_4_O21_2,U2OS-05_4_O21,U2OS,test,U2OS-05,4,O21,2,treatment,s18196,375,test
U2OS-05_4_O22_1,U2OS-05_4_O22,U2OS,test,U2OS-05,4,O22,1,treatment,s18694,394,train
U2OS-05_4_O22_2,U2OS-05_4_O22,U2OS,test,U2OS-05,4,O22,2,treatment,s18694,394,test
U2OS-05_4_O23_1,U2OS-05_4_O23,U2OS,test,U2OS-05,4,O23,1,treatment,s19103,65,test
U2OS-05_4_O23_2,U2OS-05_4_O23,U2OS,test,U2OS-05,4,O23,2,treatment,s19103,65,test
U2OS-01_1_B03_1,U2OS-01_1_B03,U2OS,train,U2OS-01,1,B03,1,treatment,s19651,267,test
U2OS-01_1_B03_2,U2OS-01_1_B03,U2OS,train,U2OS-01,1,B03,2,treatment,s19651,267,test
U2OS-01_1_B04_1,U2OS-01_1_B04,U2OS,train,U2OS-01,1,B04,1,treatment,s19501,768,test
U2OS-01_1_B04_2,U2OS-01_1_B04,U2OS,train,U2OS-01,1,B04,2,treatment,s19501,768,test
U2OS-01_1_B05_1,U2OS-01_1_B05,U2OS,train,U2OS-01,1,B05,1,treatment,s18817,632,test
U2OS-01_1_B05_2,U2OS-01_1_B05,U2OS,train,U2OS-01,1,B05,2,treatment,s18817,632,valid
U2OS-01_1_B06_1,U2OS-01_1_B06,U2OS,train,U2OS-01,1,B06,1,treatment,s18391,86,valid
U2OS-01_1_B06_2,U2OS-01_1_B06,U2OS,train,U2OS-01,1,B06,2,treatment,s18391,86,test
U2OS-01_1_B07_1,U2OS-01_1_B07,U2OS,train,U2OS-01,1,B07,1,treatment,s228500,1051,test
U2OS-01_1_B07_2,U2OS-01_1_B07,U2OS,train,U2OS-01,1,B07,2,treatment,s228500,1051,test
U2OS-01_1_B08_1,U2OS-01_1_B08,U2OS,train,U2OS-01,1,B08,1,treatment,s20002,29,train
U2OS-01_1_B08_2,U2OS-01_1_B08,U2OS,train,U2OS-01,1,B08,2,treatment,s20002,29,test
U2OS-01_1_B09_1,U2OS-01_1_B09,U2OS,train,U2OS-01,1,B09,1,treatment,s20286,933,test
U2OS-01_1_B09_2,U2OS-01_1_B09,U2OS,train,U2OS-01,1,B09,2,treatment,s20286,933,test
U2OS-01_1_B10_1,U2OS-01_1_B10,U2OS,train,U2OS-01,1,B10,1,treatment,s17664,570,test
U2OS-01_1_B10_2,U2OS-01_1_B10,U2OS,train,U2OS-01,1,B10,2,treatment,s17664,570,valid
U2OS-01_1_B11_1,U2OS-01_1_B11,U2OS,train,U2OS-01,1,B11,1,treatment,s200474,1079,test
U2OS-01_1_B11_2,U2OS-01_1_B11,U2OS,train,U2OS-01,1,B11,2,treatment,s200474,1079,test
U2OS-01_1_B12_1,U2OS-01_1_B12,U2OS,train,U2OS-01,1,B12,1,treatment,s18823,1057,valid
U2OS-01_1_B12_2,U2OS-01_1_B12,U2OS,train,U2OS-01,1,B12,2,treatment,s18823,1057,test
U2OS-01_1_B13_1,U2OS-01_1_B13,U2OS,train,U2OS-01,1,B13,1,treatment,s18718,1053,test
U2OS-01_1_B13_2,U2OS-01_1_B13,U2OS,train,U2OS-01,1,B13,2,treatment,s18718,1053,test
U2OS-01_1_B14_1,U2OS-01_1_B14,U2OS,train,U2OS-01,1,B14,1,treatment,s19894,1034,test
U2OS-01_1_B14_2,U2OS-01_1_B14,U2OS,train,U2OS-01,1,B14,2,treatment,s19894,1034,test
U2OS-01_1_B15_1,U2OS-01_1_B15,U2OS,train,U2OS-01,1,B15,1,treatment,s225438,926,test
U2OS-01_1_B15_2,U2OS-01_1_B15,U2OS,train,U2OS-01,1,B15,2,treatment,s225438,926,valid
U2OS-01_1_B16_1,U2OS-01_1_B16,U2OS,train,U2OS-01,1,B16,1,treatment,s19211,895,test
U2OS-01_1_B16_2,U2OS-01_1_B16,U2OS,train,U2OS-01,1,B16,2,treatment,s19211,895,valid
U2OS-01_1_B17_1,U2OS-01_1_B17,U2OS,train,U2OS-01,1,B17,1,treatment,s19319,38,test
U2OS-01_1_B17_2,U2OS-01_1_B17,U2OS,train,U2OS-01,1,B17,2,treatment,s19319,38,valid
U2OS-01_1_B18_1,U2OS-01_1_B18,U2OS,train,U2OS-01,1,B18,1,treatment,s19603,490,valid
U2OS-01_1_B18_2,U2OS-01_1_B18,U2OS,train,U2OS-01,1,B18,2,treatment,s19603,490,test
U2OS-01_1_B19_1,U2OS-01_1_B19,U2OS,train,U2OS-01,1,B19,1,treatment,s225421,90,test
U2OS-01_1_B19_2,U2OS-01_1_B19,U2OS,train,U2OS-01,1,B19,2,treatment,s225421,90,test
U2OS-01_1_B20_1,U2OS-01_1_B20,U2OS,train,U2OS-01,1,B20,1,treatment,s18998,291,test
U2OS-01_1_B20_2,U2OS-01_1_B20,U2OS,train,U2OS-01,1,B20,2,treatment,s18998,291,train
U2OS-01_1_B21_1,U2OS-01_1_B21,U2OS,train,U2OS-01,1,B21,1,treatment,s19394,314,test
U2OS-01_1_B21_2,U2OS-01_1_B21,U2OS,train,U2OS-01,1,B21,2,treatment,s19394,314,test
U2OS-01_1_B22_1,U2OS-01_1_B22,U2OS,train,U2OS-01,1,B22,1,treatment,s18730,248,test
U2OS-01_1_B22_2,U2OS-01_1_B22,U2OS,train,U2OS-01,1,B22,2,treatment,s18730,248,test
U2OS-01_1_B23_1,U2OS-01_1_B23,U2OS,train,U2OS-01,1,B23,1,treatment,s19295,802,test
U2OS-01_1_B23_2,U2OS-01_1_B23,U2OS,train,U2OS-01,1,B23,2,treatment,s19295,802,valid
U2OS-01_1_C02_1,U2OS-01_1_C02,U2OS,train,U2OS-01,1,C02,1,treatment,s20220,901,test
U2OS-01_1_C02_2,U2OS-01_1_C02,U2OS,train,U2OS-01,1,C02,2,treatment,s20220,901,train
U2OS-01_1_C03_1,U2OS-01_1_C03,U2OS,train,U2OS-01,1,C03,1,positive_control,s12279,1110,test
U2OS-01_1_C03_2,U2OS-01_1_C03,U2OS,train,U2OS-01,1,C03,2,positive_control,s12279,1110,test
U2OS-01_1_C04_1,U2OS-01_1_C04,U2OS,train,U2OS-01,1,C04,1,treatment,s18088,578,test
U2OS-01_1_C04_2,U2OS-01_1_C04,U2OS,train,U2OS-01,1,C04,2,treatment,s18088,578,valid
U2OS-01_1_C05_1,U2OS-01_1_C05,U2OS,train,U2OS-01,1,C05,1,treatment,s19455,999,test
U2OS-01_1_C05_2,U2OS-01_1_C05,U2OS,train,U2OS-01,1,C05,2,treatment,s19455,999,train
U2OS-01_1_C06_1,U2OS-01_1_C06,U2OS,train,U2OS-01,1,C06,1,treatment,s20014,464,test
U2OS-01_1_C06_2,U2OS-01_1_C06,U2OS,train,U2OS-01,1,C06,2,treatment,s20014,464,test
U2OS-01_1_C07_1,U2OS-01_1_C07,U2OS,train,U2OS-01,1,C07,1,positive_control,s501339,1128,test
U2OS-01_1_C07_2,U2OS-01_1_C07,U2OS,train,U2OS-01,1,C07,2,positive_control,s501339,1128,test
U2OS-01_1_C08_1,U2OS-01_1_C08,U2OS,train,U2OS-01,1,C08,1,treatment,s19079,1018,valid
U2OS-01_1_C08_2,U2OS-01_1_C08,U2OS,train,U2OS-01,1,C08,2,treatment,s19079,1018,train
U2OS-01_1_C09_1,U2OS-01_1_C09,U2OS,train,U2OS-01,1,C09,1,treatment,s18766,937,test
U2OS-01_1_C09_2,U2OS-01_1_C09,U2OS,train,U2OS-01,1,C09,2,treatment,s18766,937,test
U2OS-01_1_C10_1,U2OS-01_1_C10,U2OS,train,U2OS-01,1,C10,1,treatment,s19289,449,test
U2OS-01_1_C10_2,U2OS-01_1_C10,U2OS,train,U2OS-01,1,C10,2,treatment,s19289,449,valid
U2OS-01_1_C11_1,U2OS-01_1_C11,U2OS,train,U2OS-01,1,C11,1,positive_control,s13580,1111,test
U2OS-01_1_C11_2,U2OS-01_1_C11,U2OS,train,U2OS-01,1,C11,2,positive_control,s13580,1111,test
U2OS-01_1_C12_1,U2OS-01_1_C12,U2OS,train,U2OS-01,1,C12,1,treatment,s19861,170,test
U2OS-01_1_C12_2,U2OS-01_1_C12,U2OS,train,U2OS-01,1,C12,2,treatment,s19861,170,train
U2OS-01_1_C13_1,U2OS-01_1_C13,U2OS,train,U2OS-01,1,C13,1,treatment,s19355,382,test
U2OS-01_1_C13_2,U2OS-01_1_C13,U2OS,train,U2OS-01,1,C13,2,treatment,s19355,382,test
U2OS-01_1_C14_1,U2OS-01_1_C14,U2OS,train,U2OS-01,1,C14,1,treatment,s20208,477,test
U2OS-01_1_C14_2,U2OS-01_1_C14,U2OS,train,U2OS-01,1,C14,2,treatment,s20208,477,test
U2OS-01_1_C15_1,U2OS-01_1_C15,U2OS,train,U2OS-01,1,C15,1,positive_control,s501323,1127,test
U2OS-01_1_C15_2,U2OS-01_1_C15,U2OS,train,U2OS-01,1,C15,2,positive_control,s501323,1127,test
U2OS-01_1_C16_1,U2OS-01_1_C16,U2OS,train,U2OS-01,1,C16,1,treatment,s20130,501,train
U2OS-01_1_C16_2,U2OS-01_1_C16,U2OS,train,U2OS-01,1,C16,2,treatment,s20130,501,valid
U2OS-01_1_C17_1,U2OS-01_1_C17,U2OS,train,U2OS-01,1,C17,1,treatment,s19446,1029,train
U2OS-01_1_C17_2,U2OS-01_1_C17,U2OS,train,U2OS-01,1,C17,2,treatment,s19446,1029,test
U2OS-01_1_C18_1,U2OS-01_1_C18,U2OS,train,U2OS-01,1,C18,1,treatment,s18971,816,test
U2OS-01_1_C18_2,U2OS-01_1_C18,U2OS,train,U2OS-01,1,C18,2,treatment,s18971,816,valid
U2OS-01_1_C19_1,U2OS-01_1_C19,U2OS,train,U2OS-01,1,C19,1,positive_control,s8645,1137,test
U2OS-01_1_C19_2,U2OS-01_1_C19,U2OS,train,U2OS-01,1,C19,2,positive_control,s8645,1137,test
U2OS-01_1_C20_1,U2OS-01_1_C20,U2OS,train,U2OS-01,1,C20,1,treatment,s19741,629,test
U2OS-01_1_C20_2,U2OS-01_1_C20,U2OS,train,U2OS-01,1,C20,2,treatment,s19741,629,valid
U2OS-01_1_C21_1,U2OS-01_1_C21,U2OS,train,U2OS-01,1,C21,1,treatment,s228514,410,test
U2OS-01_1_C21_2,U2OS-01_1_C21,U2OS,train,U2OS-01,1,C21,2,treatment,s228514,410,test
U2OS-01_1_C22_1,U2OS-01_1_C22,U2OS,train,U2OS-01,1,C22,1,positive_control,s14729,1113,train
U2OS-01_1_C22_2,U2OS-01_1_C22,U2OS,train,U2OS-01,1,C22,2,positive_control,s14729,1113,test
U2OS-01_1_C23_1,U2OS-01_1_C23,U2OS,train,U2OS-01,1,C23,1,treatment,s20450,24,valid
U2OS-01_1_C23_2,U2OS-01_1_C23,U2OS,train,U2OS-01,1,C23,2,treatment,s20450,24,train
U2OS-01_1_D02_1,U2OS-01_1_D02,U2OS,train,U2OS-01,1,D02,1,treatment,s20549,644,test
U2OS-01_1_D02_2,U2OS-01_1_D02,U2OS,train,U2OS-01,1,D02,2,treatment,s20549,644,test
U2OS-01_1_D03_1,U2OS-01_1_D03,U2OS,train,U2OS-01,1,D03,1,treatment,s17960,861,test
U2OS-01_1_D03_2,U2OS-01_1_D03,U2OS,train,U2OS-01,1,D03,2,treatment,s17960,861,train
U2OS-01_1_D04_1,U2OS-01_1_D04,U2OS,train,U2OS-01,1,D04,1,treatment,s19037,362,test
U2OS-01_1_D04_2,U2OS-01_1_D04,U2OS,train,U2OS-01,1,D04,2,treatment,s19037,362,test
U2OS-01_1_D05_1,U2OS-01_1_D05,U2OS,train,U2OS-01,1,D05,1,treatment,s19873,148,test
U2OS-01_1_D05_2,U2OS-01_1_D05,U2OS,train,U2OS-01,1,D05,2,treatment,s19873,148,test
U2OS-01_1_D06_1,U2OS-01_1_D06,U2OS,train,U2OS-01,1,D06,1,treatment,s228535,307,test
U2OS-01_1_D06_2,U2OS-01_1_D06,U2OS,train,U2OS-01,1,D06,2,treatment,s228535,307,test
U2OS-01_1_D07_1,U2OS-01_1_D07,U2OS,train,U2OS-01,1,D07,1,treatment,s19909,34,test
U2OS-01_1_D07_2,U2OS-01_1_D07,U2OS,train,U2OS-01,1,D07,2,treatment,s19909,34,test
U2OS-01_1_D08_1,U2OS-01_1_D08,U2OS,train,U2OS-01,1,D08,1,treatment,s225436,453,valid
U2OS-01_1_D08_2,U2OS-01_1_D08,U2OS,train,U2OS-01,1,D08,2,treatment,s225436,453,train
U2OS-01_1_D09_1,U2OS-01_1_D09,U2OS,train,U2OS-01,1,D09,1,treatment,s20142,719,valid
U2OS-01_1_D09_2,U2OS-01_1_D09,U2OS,train,U2OS-01,1,D09,2,treatment,s20142,719,valid
U2OS-01_1_D10_1,U2OS-01_1_D10,U2OS,train,U2OS-01,1,D10,1,treatment,s228536,4,valid
U2OS-01_1_D10_2,U2OS-01_1_D10,U2OS,train,U2OS-01,1,D10,2,treatment,s228536,4,test
U2OS-01_1_D11_1,U2OS-01_1_D11,U2OS,train,U2OS-01,1,D11,1,treatment,s19313,444,test
U2OS-01_1_D11_2,U2OS-01_1_D11,U2OS,train,U2OS-01,1,D11,2,treatment,s19313,444,valid
U2OS-01_1_D12_1,U2OS-01_1_D12,U2OS,train,U2OS-01,1,D12,1,treatment,s17705,171,test
U2OS-01_1_D12_2,U2OS-01_1_D12,U2OS,train,U2OS-01,1,D12,2,treatment,s17705,171,train
U2OS-01_1_D13_1,U2OS-01_1_D13,U2OS,train,U2OS-01,1,D13,1,treatment,s18778,674,train
U2OS-01_1_D13_2,U2OS-01_1_D13,U2OS,train,U2OS-01,1,D13,2,treatment,s18778,674,valid
U2OS-01_1_D14_1,U2OS-01_1_D14,U2OS,train,U2OS-01,1,D14,1,treatment,s19687,627,train
U2OS-01_1_D14_2,U2OS-01_1_D14,U2OS,train,U2OS-01,1,D14,2,treatment,s19687,627,test
